Subject,System,ticket_id
Sites down in LSM with Protocol SNMP Alarm but showing active tunnel.,,b28af305-1136-41d8-bec1-d2fc9f4ec921
COL020_HIgh RSSI_Issue,,25c9835d-d912-48c8-9257-cfe12dcedd49
observed CRITICAL INTERNAL RESOURCE OVERLOAD ALARM in MR0MME01,C-MME/SGSN,3208539a-70cd-440d-b478-ddbb89025d83
eNB SLR7.0.0 Relactive Erabrelease counter stopped,,d20fcdde-5501-4b18-b165-d050a4192578
RCA for Hemel 3 Not accessible#TS1790EZ#,Operation System Support,232fe797-ee1f-4981-8cc9-29b02e27b3b5
Hemel3 Master Node is not accessible#TS1790F4,Operation System Support,a76d18d1-2ad8-4887-b790-f2926554d1fc
eNB SLR7.0.0 RRC Accessibility Degraded,,2eb9f68e-3899-40e9-a288-98439ce9e7b8
eNodeB routing table change which impacted PTPM connection after SLR 7.0 SW upgrade,,dfb5a0b7-6fec-4590-9877-8e9f259a69dc
QCI1 RRC Re-Establishment Degradation,,76854436-42ac-4943-a67e-39b6a15964eb
DO0166(and other sites) with packet loss on both ipsec sessions ran-3-1 // MME alarms,,0a6e12cc-7be3-45fb-afda-50de8d35d2e2
3UK_LTE_SLR_6.0.0- VoLTE1800 ACC QCI5 degradation due to counter,,abfac675-ee56-47ca-a73c-9c4ac93a0712
Measurement Job Profile not being included in LSM Backup,Operation System Support,3d3d6fde-422f-499e-a1a3-038327e50625
Degradation in Intra eNodeB HO Success following 3IRL FNI upgrade from SLR 6.0 P1 -> SLR 7.0,,74231f77-a391-4111-a15e-df44e162ba04
LSM7.0 - Change in user profile options,,ca721567-d144-4695-948c-198ab5a0b9bd
AM card reboot resulting in core ( mcmServer ) during the SBC 4.5.6.2 upgrade,SBC ,047502ea-2f18-4016-96a6-2c44797dd49a
eNB SLR7.0.0 - VoLTE MOS Degradation,,d6bf6b76-0646-47f2-b89c-7aaccb308a4b
Negative values for ORIG_CALL_SESSION_EXPIRY in the new UAG software 4.5.6.2,Unified Access Gateway,a923183e-1b83-4aa4-ad31-ffaad003b19e
PIM Cacellation feature on SFB01H_030 RU does not appear to be working,RU,678f1efc-bb39-4fdf-beb8-150277513d17
SLR7.0 ULCoMP: UE not able to register with ULCoMP activated on LUA1 HW eNB in SLR7.0,Distributed Unit,5461c940-c839-45dc-8ec4-918a41c21221
3UK_eNBSLR 6.0_ SRVCC degradation  in preparation phase (Utransrvccoutprepfail S1ap Rp To),,adf8b38a-1543-4654-89c2-e75111ed8300
UAG DM generates corefiles and does not boot up after cloning,Unified Access Gateway,d4ca40b8-b0dc-4351-aa70-6b0099839a67
SLR7.0 ULCoMP: No UL throughput gain for a VoLTE + UL FTP Data call with ULCoMP activated on LUA1 HW,Distributed Unit,4ed9a47f-b914-4fd8-8218-996adc036ff5
MR0MRF01 CPC0 1.9.5.1 High Availabilty Process has failed to start,,db68043f-e6a7-4278-8dfe-a45a451192f2
"3UK_LTE_eNB_SLR 6.0_VSWR values aren't reporting without any alarms ,Site-BHM375",RU,8becc9f7-b57a-4f4e-8225-8ee3eeb65e68
CSFB + PSHO redirections,,579e963f-3252-411b-8635-a35019ee4e6b
3UK_SLR 7.0_eNB_Site failed post SLR 7.0 SW upgrade with “DB_PLD_Script_Fail” error,,902c2e58-74ca-4177-8e7e-f87835d81274
dbUpdatedTime parameter not reporting in the xml configuration files,Operation System Support,559d705b-b839-4bfa-a2ca-5a4bde1900c0
BM0IMS02 - SCN13 Load abnormally high,Call Session Control Function,61cdd765-0950-48ca-97b9-95b3a1d646a6
HH0SBC12 - hh0sbc12-c1-i1.hutchison3g.net:vcPhysicalServerManagedStatusChanged:4 (HP OV),,3eef81bf-1ff8-48fd-bf5a-9abc7efb7dcc
MME/SGSN - DNS TTL/Guard timer query,C-MME/SGSN,b57a9f87-0630-479b-a11f-4604eae23630
HH0IMS02 - F5029 NODE TEST FAULT - SCNA2,Call Session Control Function,a4443cec-a028-489c-9986-7f3d3ffc581a
Data barring,C-MME/SGSN,133c9a42-e91b-4cdf-a0dd-3853f22cccd1
Session timer in UAG,Unified Access Gateway,cd13e7f2-caf1-4d03-aef6-9cdfd2c9c669
LBand SRU Not reporting VSWR measurements once TX Attenuation is set as Non Zero,RU,186ffbb4-3e70-471f-8fb3-c00854ce1e36
eNB Default Route Missing,Distributed Unit,5d3a82be-e5bd-466c-bd81-0b1cc9c40415
SON RACH Optimisation - SON_RO_PARAMETER_ABNORMAL,,e0b59f0c-e8f3-46bf-9fca-63d7ed1476ed
HH0IMS02 A2551 DISK FUNCTION FAIL ALARM,Call Session Control Function,a45d238a-5a08-45c8-a2a1-6816a80aac7f
3UK_eNB_Site not taking traffic_RRC drop under counter ConnEstabFail_RrcSigTo,Distributed Unit,1f91d30a-3f5a-4ac8-8398-8a99c765aada
L2TP - Sending unexpected answer to CDN message,Gateway General Packet Radio Service,381d6573-15b5-4360-8593-02c31dadcfde
KK0007 - Taking to long to recover,,71364c12-cce8-49f0-9f64-7f2db84e90e0
4.5.22.2-486 Busy from T-SBC towards core does not contain Reason Header,Unified Access Gateway,9fb35341-dce3-4056-8ded-f8bb7fa2e87c
Growing number of Sleeping cells being observed on 3IRL Network,,6d8eed8c-79d8-4e02-a0a4-969537ccedb9
Wildcard APN behavior in MME for T-Mobile Austria,C-MME/SGSN,4fb8370a-dfb1-4f31-a929-d7d15a303473
Feature LTE-ME3318,,de553ebf-f5fb-45d4-b6fc-572c8b711a98
RAID/disk failed on Hemel 1 LSMR,Operation System Support,50421a89-a6c2-4d70-9e0a-a006e5707b92
Manchester LSM2 server DB is not able to reach from other LSMR host due to this Wallboard  affected,Operation System Support,9a426bd1-efad-407c-8a3c-f507f4d96be6
UL 64QAM FOA - Increase in DL BLER,,bc14e62f-3414-4719-a656-21c0f2a13109
3UK_LTE Accessibility and Intra System Handover Degrading since 06/06/2018,,6a6b519c-698e-4cc2-9d5e-b79c9444058a
BM0SAE03 DIWF CCR-T increase/CPU load increase/CCSM crash,Gateway General Packet Radio Service,e9e49e10-b787-4262-ad2b-94592cf0ce57
"Decor: With UE type of attach as GUTI, eNB is not selecting the correct target MME based on DCN-CONF",Distributed Unit,62cea434-fe14-4532-b65b-2bf2c6117b6b
eNB SLR7 P1_03 - Increase in VoLTE Quality Defects,,f9ad56ac-4031-49a7-8693-cd93b2c2ac0d
eNB <-> PKI: eNB Vendor Certificate subject DN currently can only have one field (CN),Distributed Unit,9a1ddb53-ada6-4c40-b42b-12ffcccf430f
eNB SLR7 P1_03 - Increase in VoLTE Quality Defects,,45b6da7b-fdbb-4cb9-bc40-a038239d4655
4.5.22.4-CC_SA_CONFIGURATION_FAILED’ KPI,Unified Access Gateway,d5583c50-f95d-4ef0-91a3-3a53fb62fad8
RAID/Etc is failed in BM0LSM1M Cluster,Operation System Support,664ed88a-11c3-4e06-92b7-8ee06c756114
SAE-GW RADIUS RETRY - failing to count/react correctly,Gateway General Packet Radio Service,55a383f1-657b-4c9d-af17-381b4f90cda0
RAID/Etc failed on MR0LSM2M,Operation System Support,181a3443-c393-496d-85e6-887c7f8c3936
Manchester2 LSM GUI not accessible,Operation System Support,a005831f-bd7c-4bf1-9b52-fe60a82f3aac
MR0LSM04 3PAR issues,Operation System Support,897a6d18-ed5e-47a3-aaa3-89a126650d7d
MMS charging,Gateway General Packet Radio Service,4ea79373-dea7-4832-b7fa-0ec3a2271e71
HH0EPDG01 ProLiant BL460c Gen8 (Bay 8) Not Responding,,ecca00de-7c68-4d3c-9183-a785fba70a01
BM0LSM2M eth5 port is down,Operation System Support,2c10966a-50ef-4aa3-8e4c-f94e635fbb57
Less PM data reporting,Operation System Support,fb37b556-8b0e-47c8-a377-b2b950665770
HH0LSM02B /Disk has been failed,Operation System Support,0e7394bb-eddc-456b-bfdf-43c9dfb9504c
Command to check SFP power,C-MME/SGSN,feb03fa0-b7fb-4542-9ba9-1d74428e2692
mr0vmg01 - RAID Controller Hardware Fault,,a6e09018-7a97-4980-87d7-c95a32f658f6
Wrong Rating group used for TVPlayer,Gateway General Packet Radio Service,d244d54d-e16b-4f9a-97d9-aa4db81e5c3b
DNS request timeout from HH0EATF11 Realm I4,Unified Access Gateway,2c49f0dc-ef2f-4838-b3d0-71921537f4c3
RRH RSSI HIGH Alarms Not Appearing for Most of the sites post SLR 8.0 Upgrade,,51dbaba2-ff5f-43a0-b739-8b86c765f575
HH0SBC12 Degraded Disk in Bay 13.,,93a6d0fe-325a-4da1-ac26-36ec3b6c8856
Maya SH/MH SCTP: VPN drops all active SCTP links during another VPN failure/recovery,,67950ead-2bf3-4a5f-a373-81ff75d59d70
Manch2 LSMR DB connection issue,Operation System Support,09d343ed-d6d6-43ac-96b1-dd0a2e9e92f6
3UK_LTE_RRC traffic reduction in all cells of LPL058,Distributed Unit,2462a629-29c9-469c-879e-a6781d74aea7
CK0437 - Golden site with Intermittent service off,Distributed Unit,0b2814cc-bd94-4689-802a-2edbe9738d14
LTE CK0485 cell 0/1/2 availability affected,,15ef2a5d-4d64-4afb-827c-9c2739418c19
MRSBC12 UAG bay 5 Drive Array Controller Failure,,256d8655-8882-42ae-bcde-5fee464eda39
RADIUS spray issue on 3iottest.com APN,Gateway General Packet Radio Service,ba9ac151-e0d5-4b62-b353-7f143d75f3be
Intervendor PCI Reallocation NOT working when Samsung CGI is Low even timer expired,Operation System Support,95aa20fc-1df3-4cb7-b5ed-fdc31d9354ff
A1803 RAID CONTROLLER FAILURE,Gateway General Packet Radio Service,31ffca90-7802-47de-b4ef-7e445f9e5665
RAID Disk (/Disk) is failed on MR0LSM1M,Operation System Support,76fe0c39-f940-4d5c-81e4-7643f33ec331
Node removal from the CGW,CGW,279bf4e6-4137-45e6-91ab-1d39e2187631
"Board is always restarting, disk is always rebuilding and we do not have access to the node",C-MME/SGSN,92721d68-f3ba-4ccd-a001-47c60c9482f3
A1605 MEMORY OVERLOAD ALARM in DN1SAE03 and DN1SAE04,Gateway General Packet Radio Service,7d33995e-3f3b-4f23-b3e2-960cdc4528db
SBC responds with 480 error with text,SBC ,21ec62a5-a5b1-4f90-89e5-380759082643
Nokia SeGW - eNB SCTP Primary selection behaviour not as design,Distributed Unit,b102f02f-b76c-4582-a9b9-df381d4b6c43
Cannot define more than 2 STPs for a GTS,C-MME/SGSN,f921dd64-1d00-47cc-a94b-eedcb86277f7
"SBC sends cause=408;text=""Ctx Timeout(o) towards the core for Emergency Calls",SBC ,0abe272b-0a77-40e6-8300-5bd97d1f60bd
DU1367 e DU1366 CPU High Load causing sites to Drop,,57607071-0781-4ee9-9196-0aebc95aadc9
Packet Mirror on IPv6 address,Gateway General Packet Radio Service,a8d5d7cc-dcda-4891-8d4e-bfa8a2f00c2f
Function fail alarm observed on MR0SAE01,Gateway General Packet Radio Service,20cfc401-75aa-43b8-a415-cf3669116399
Free Rated URLs Fltrs when use PCC FLTRs  not being free rated,,1a0f67b9-ae9b-45e7-ad33-175ad4d680a9
Disk issue in HH0LSM2M,Operation System Support,2b211494-f7f6-411b-a2c4-6ee8a0eed12f
3UK_LTE_SOT071_ Session Not getting created after LUA card replacement,Distributed Unit,257b0627-7d12-42e1-b6f5-6511f4704d91
OLN LAB: P1 Test & Acc:  UDP DL T'putb intermittently,,b81b339c-ab78-474c-b02f-62ee9ba6e041
LTE intermittent failures,,f8dcbd22-63a5-49c7-8a43-60818ee8efad
"HH0LSM02 SW Verify gives NOK result, even eNB has correct file versions shown in disfilever",Operation System Support,f9001c6b-b0f6-4c77-8113-27d7737941ae
"eNB backup is not available BM0LSM02, HH0LSM01, HH0LSM04, MR0LSM02 checking form GUI",Operation System Support,98af9fe7-cb8e-40f2-ae4c-a41fcd154c48
"3UK_LTE_Accessibility, Retainability and Step change in throughput",Distributed Unit,16adb121-8c2f-4448-88a0-83403fb3823c
"BYE sent by EATF with ""SIP;cause=480;text=""session inactive major,event:2,debug"" for emergency call",Unified Access Gateway,de4f36d4-55c8-4623-afa8-a99fac63e45d
MME 2.6.3.0 - APN validity check fix,C-MME/SGSN,e4154c01-fbf0-44cc-83eb-4fb68fa7613f
3UK_LTE_ Increase in S1ap Radioconnectionwithuelost counter since 12/07/2019,,1125f6d7-b631-4905-a11f-2fe450f516fc
LSM Disk/Array failue,Operation System Support,cf89b12e-0f1c-41d7-9aab-91533aa7609e
Unaccounted traffic generated by Samsung NEs in lab,,cfd472b2-8540-4772-88d4-8967b1fa6359
PGW BEARER ACTIVATION PER SGW counters,Gateway General Packet Radio Service,169851e1-c407-424a-ab31-6d5b4c7063b1
USM event history excel export does not contain all rows,USM,9f7f5b92-fda9-478e-b3d2-6299f2dc95cc
4G to 3G HO fails,C-MME/SGSN,5884aff6-ddab-48b2-b227-f1b6bdd2728f
Duplicated eNB_id in other vendor causing low X2 HO Out Prep success rate,Distributed Unit,087d0774-d303-490b-9618-9bcd50aea753
Frozen Decor mobile after NAS redirect,C-MME/SGSN,c2bb1bee-b1c2-46df-a2f1-43767ad7bf17
3UK_LTE_ No alarm for X2 links disabled status,,9145f3df-74f1-4086-ac85-caaa84208fec
A2534 GGSN ACCESS FAIL ALARM missing on MR0MME01,C-MME/SGSN,cf182098-1959-4652-96e1-c9f35de11951
Alarm A8015 SCCP SUBSYSTEM FAIL ALARM is not cancelling,C-MME/SGSN,82792a6e-030b-45d6-ae46-35b021550ed1
4G QCI downgrade for MVNOs,C-MME/SGSN,ab9c7451-5ef9-434a-b9cd-feec1bdbfa7b
SA3.1013 arp table not populating from broadcast dn1sae02 Interface Resilience failure,Gateway General Packet Radio Service,7628b864-f828-47d7-bf5d-ea56c70b53b0
OLN SVR19A OC2:  5G NR no user plane / FTP server data is possible,Distributed Unit,f0f09bae-e43f-470c-a08b-91714e2bd6b9
DN!SAE01 A1502 FUNCTION FAIL ALARM,Gateway General Packet Radio Service,135f4636-d58e-4c1e-9888-ebaec6ca745f
OLN LAB:SVR19A USM 274_P05 upgrade not successful:  clpstat:- cluster is not created,USM,c48ad5b7-dcc8-48ed-8720-1b61b2b57ef5
Impact of changing the HSP RADIUS password,Gateway General Packet Radio Service,af54c5fc-3398-4b6a-9770-a0844ebf7ab2
[SLR9.0][Orange - Cluj Napoca][cell reserved for operator & access class barring function not working as expected],Distributed Unit,89f57010-95d6-4f6a-ad75-28206aca0d32
[SLR9.0][Orange - Cluj Napoca][Missing IRAT Neighbors Tab in USM],Distributed Unit,78e519be-0df9-4031-b129-00529eb45831
LSM -  Integrated NIC information not available,Operation System Support,6b1dfd15-bf94-4355-8bcf-230c8aad25ef
Unable to access SSM,,09fdedbb-c7f0-41f9-a157-657057ada297
SVR19A OC2 OLN: DiffServ configuration in USM,,9c202925-fef1-49a1-93b7-2a2963e2b40d
MME -  TAC  migration & TA List impact,C-MME/SGSN,7e33c3ec-9411-4d55-940e-9531cd519f01
Problem with DL split bearer functionality,,abbc3b9e-5768-4379-8019-32b60aceb3a5
3UK _ LTE_ Follow-up RCA investigation of TS2050I9,Distributed Unit,f4aed0e3-99d8-41d1-9ce4-53be4fc55c5c
Switchover observed in Manchester 3/MR0LSM3B Active,Operation System Support,f107a0ea-d8ee-4537-bc87-22fea0e4a22c
Alarm traps not sent to assure1 for site down alarm,Operation System Support,5dba6c0c-1b9f-4ba1-91ef-79fbf426d58d
RCA: Manchester LSM2/MR0LSM2M(GUI/CLI) not accessible directly,Operation System Support,9dca022c-1f83-470a-ad86-6de24030e9cf
CK0001 cell 1 sleeping cell,,0bb702ac-a6ee-4062-bf72-8bea375af512
[SLR9.0 Orange Romania Cluj-Napoca][Inter-RAT ANR for GERAN feature not working],RU,12de6eeb-f215-4509-ab5b-59672c1bf51e
SVR19A OC2 OLN/Field: SgNB Initiated SgNB Modification per gNB counters not pegging after SVR19A P2 upgrade,USM,15933448-58de-4385-b42e-a940e717b8b8
RAID/Disk failure observed in Manchester LSM 1 with unreadable sectors,Operation System Support,f4ae9043-f50c-4f46-b6af-0beef0f32787
Faulty LEDA card need to be sent for repair from Wednesbury Datacentre.,Gateway General Packet Radio Service,51264e7a-6c63-4c53-8ca7-91e430c400c8
[SLR9.0 Orange Romania Cluj-Napoca][SRVCC to GERAN -> B2 event configuration error],RU,e680b798-be91-4a4b-86af-c945862999cb
DIsk replacement for MRLSM03,Operation System Support,b9778f5c-e993-499f-9d5a-86bbcef3e1ed
"""Physical disk unrecoverable media error received"" on Manchester LSM 1",Operation System Support,8abed707-7a20-4f01-961e-4a9a0d3058a0
3UK: 3UK : Inter vendor RRE between Samsung <-> Ericsson,Distributed Unit,c55d5ee9-8b06-46f6-b46e-c86450513d20
[SLR9.0.0/SVR19A P2][Orange Romania Cluj-Napoca][Site CL0756 multiple alarms and service-off],Distributed Unit,cd746f03-a339-49d9-a4e3-d7034f5245a1
3UK_LTE_MR0SLM04_ERE020_Site down post software upgrade,Distributed Unit,8ae2b6fc-4d6f-44e2-95e0-fade6da8a6b8
3UK_LTE_ Observing Intermittent sleeping cell issue in BEX011,Distributed Unit,f6077248-b1af-4ed4-ae50-a3e96dd68e32
3UK_LTE_ Site not coming on air due to Loading Error and Protocol Status SNMP alarm_GLC124,Distributed Unit,98167fae-2318-41a8-aa0b-26989b158f41
3UK_InterVen(H//)_S1HO_fail for 'endc-r15' IE introduction,Distributed Unit,39ef2685-e331-49c0-a7ab-a892c4b8a391
LSM1-B Disk(H/W) Check Fail,Operation System Support,84bdeb6f-4007-43be-a959-3fdb60c27d85
SAEGW  - OSPF  LSP  incorrect,Gateway General Packet Radio Service,64bd31fe-a99a-40a0-a482-d5994bac893b
3UK_LTE_ Cells not coming on air with DSP RESTART and SOC RESTART alarm_CDG058,Distributed Unit,f697e017-e792-4b69-9441-2edaa8164709
[Play Poland Field Trial][SVR21B Orange Pkg][eNodeB][Only TimeAdvanceSection0(count) is pegged],Distributed Unit,ed10ac3c-0e5b-45f6-8d43-0a3579cd7296
[Play Poland Field Trial][SVR21B Orange Pkg][eNodeB][Very lowe DL CQI with DLReceivedCQI0(count) pegged in very high volume],Distributed Unit,ed356a38-5f09-4cb3-abf1-a3fad1533111
LargeScale Backup server found in OFFLINE|FAULTED state for Birmingham cluster [BM0LSM04_MS_B],Operation System Support,d838016d-7efc-4f46-ba12-b10904fb8460
"3UK SLR9.0P1 CMData Size(Reported PLD/Tuples) has reduced, why?",Distributed Unit,a71aeec6-5a8c-467a-8ea9-147b4f090889
3UK_LTE_Site down_Failed to run CMP client for updating CERTIFICATION,Distributed Unit,9d1d5333-8693-4c59-8ac2-2892945e813b
[Play Poland Field Trial][SVR21B Orange Pkg][USM][Call Summary Log messages not captured],USM-R,e05657ad-702e-408d-839b-9f6f9e823c27
Unified PF Scheduler for CA througput clarification on UAMA,Distributed Unit,b84b694e-e29c-468d-ac82-2787374ed512
Site Failed with Loading Error in LSM,Distributed Unit,dff7d5ca-d4ee-4a4e-bc73-7acdd537928b
"LTE-SW2014, SPID based Dedicated Priority not working for idlemode SLR9.0",,9aaf28fb-8e8e-4ac9-ad88-881f0712535c
Dual NBI connectivity using SNMPv3 got failed towards OneFM on Manchester-3 LSM MR0LSM03.,Operation System Support,5b787e28-af23-4288-8566-3f06a35a3f2c
[PLAY][SVR21D] Only 15 minutes value is available for Time Type of Performance Statistics,USM-R,e24e2f94-f754-41de-a9ec-62ec1a587b6b
test btsp,Distributed Unit,51686f8e-99eb-424a-b185-65beb5be02cc
[Play Poland Field Trial][SVR21D Play Pkg][eNodeB][Abnormal counters values observed],,487e883e-ce98-401d-9ee8-2a38d0080060
Site down with Protocol Status Alarm Ping and SNMP alarms,Distributed Unit,c52d7735-1dd6-4915-8bd3-f7c0d7861a84
Vendor Certificate Issue,Distributed Unit,7209398b-0990-4cbe-b0d7-587ff52e66d1
SNMPv3 alarm flow configuration towards OneFM,Operation System Support,a6db7498-cb58-4acd-8fae-8173c4461252
LSM-2 Backup Disk (H/W) Check Fail,Operation System Support,0fec8309-b150-4db8-9b43-a6e7583c0acf
[VDFUK Ph1 Commercial Trial][SVR21A VrZ Pkg][eNodeB][Data CSSR-S1ConnEstab SR[%]],RU,9c23e305-4e37-4018-a036-371427882f54
3UK SLR9.0 P1: TotNGbrPrb count usage: UAMA,Distributed Unit,036cecd9-fd53-42bc-838a-75dc8d97e433
3UK SLR9.0 P1+ontops: UL throughput not the same SingleBand L800 [UAMA(higher) v LUA(lower)],Distributed Unit,c366e23a-410c-42b4-8e50-43a2dbd3c6f6
Telefonica][21B][USM] Unknown method messages occurs after trace/CSL patch application,USM-R,28cf5a17-5a24-4473-acff-3c9fcf47db55
[SVR21B P2][Tef UK Field Trial][Sleeping Cell   UL Comp],RU,39ffe0cd-b5c8-4406-a14e-0a4f968a98a3
/Etc got failed in Manchester-2 Backup LSM MR0LSM2B,Operation System Support,9c126e8c-700a-40d2-abb4-6c65c9b7cd53
Disk 004 and Bay 3 is not in operational state MR0CGW01 raid.,Gateway General Packet Radio Service,1e9bb651-eaea-435e-82a9-7af9a92f3f50
Raid/Disk got failed in Hemel-4 LSM HH0LSM04M,Operation System Support,1838b556-a3df-4157-928b-82733a8aa81b
Site down with Protocol alarm,Distributed Unit,78b16468-f9de-4e39-8baf-5a2593851d1d
RAID/Disk got failed in Hemel-1 LSM,Operation System Support,dff5a9ce-855c-44d3-b386-135a3b30b24d
"Physical disk unrecoverable media error received on  Enclosure 1, Slot 5 in Birmingham-2 LSM BM0LSM02",Operation System Support,af9a05e7-c443-45fa-b143-0d8b5dbcaee0
Observing MAJOR MEMORY OVERLOAD ALARM for HH0SAE01,Gateway General Packet Radio Service,56e21369-e319-4d75-b132-dad3fdc5aa99
Site down with Protocol alarm,Distributed Unit,10630c02-0749-44b5-9beb-c01e92578ff0
DU1019 no attemps after TX hit - cell 6 and 7,RU,15b4564d-1c62-46d3-9335-7e9ce8f9b7a5
Raid/Disk got failed in Manchester-1 LSM MR0LSM01,Operation System Support,0c049ed8-ff5f-4411-bbb2-1a267249f32d
"LSM90 P2: Failed Software Upgrade on Large Scale LSMR, MR0LSM04",Operation System Support,4a1b80e1-4efc-4488-97c5-9765c7776ba6
CLI output for Test Command not displayed on GUI for all LSM servers,Operation System Support,149db0eb-53de-470e-ab1d-75cc2e62f624
Backup is not working for MRCGW02,Gateway General Packet Radio Service,02566a53-609e-4f4e-ae87-339a1f5d912f
3UK Testbed: Growing Pico Outdoor  Board Type L7KUA_K0 errors,Operation System Support,6fdda9e3-c5ca-44b8-a83e-0916d602bd91
Need Counter activation as per customer requirement.,Operation System Support,4bc79a7d-e51a-4e2d-9ecc-f512e41a9fa7
SGSN PMSA Load - Unusual Trend,C-MME/SGSN,8acd3a1d-1c6d-4da3-aa69-9ddd564dff8a
"44895 3rd sector TEF800 & VF800 disabled, without any alarms",RU(Samsung),09086d85-fc82-4f94-ac5c-d4bf110596ca
Config 4 dpp restart issue,CaaS,27cea38c-10e4-4509-8847-eb8ee6c4e925
FPHO for the Data Call is not performing,Distributed Unit,31df4880-9f50-48cc-950d-f762f5b71841
RCA fault investigation for 37 sites,Distributed Unit,31a311c0-5eb0-4d47-8c1a-2de8c21c382c
HH0LSM3B LOM Port (1/1 & 1/0) eth3/eth4 showing down.,Operation System Support,dc01315e-9131-4c03-b348-6fab87e46772
RAID/Etc failed in Manchester-3 LSM MR0LSM3M,Operation System Support,deaa4ae7-3f82-43e3-aeab-d10d972ab3fc
3MDS Sessions not being pushed to the active APN ID,Gateway General Packet Radio Service,46551868-a6fc-41ac-9b68-b7bd841e7708
SAE sending L2TP Incoming Call Request ICRQ retransmission within 1 second,Gateway General Packet Radio Service,efe1c02a-a992-40f6-9406-d475bfd6afdd
